BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	11	01	τίς	05	quién	direct
1cor	2	11	02	γὰρ	01	porque	direct
1cor	2	11	03	οἶδεν	06	conoce	direct
1cor	2	11	04	ἀνθρώπων	02-04	entre los hombres	expanded
1cor	2	11	05	τὰ	07-08	los pensamientos	expanded
1cor	2	11	06	τοῦ	09	de	direct
1cor	2	11	07	ἀνθρώπου	10-11	un hombre	expanded
1cor	2	11	08	εἰ	12	sino	merged-forward
1cor	2	11	09	μὴ	12	sino	shared
1cor	2	11	10	τὸ	13	el	direct
1cor	2	11	11	πνεῦμα	14	espíritu	direct
1cor	2	11	12	τοῦ	15	del	direct
1cor	2	11	13	ἀνθρώπου	16	hombre	direct
1cor	2	11	14	τὸ	17-18	que está	expanded
1cor	2	11	15	ἐν	19	en	direct
1cor	2	11	16	αὐτῷ	20	él	direct
1cor	2	11	17	οὕτως	21	asimismo	direct
1cor	2	11	18	καὶ	-	-	missing
1cor	2	11	19	τὰ	24-25	los pensamientos	expanded
1cor	2	11	20	τοῦ	26	de	direct
1cor	2	11	21	θεοῦ	27	dios	direct
1cor	2	11	22	οὐδεὶς	22	nadie	direct
1cor	2	11	23	ἔγνωκεν	23	conoce	direct
1cor	2	11	24	εἰ	28	sino	merged-forward
1cor	2	11	25	μὴ	28	sino	shared
1cor	2	11	26	τὸ	29	el	direct
1cor	2	11	27	πνεῦμα	30	espíritu	direct
1cor	2	11	28	τοῦ	31	de	direct
1cor	2	11	29	θεοῦ	32	dios	direct
