BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	8	01	λέγω	08	digo	direct
1cor	7	8	02	δὲ	-	-	missing
1cor	7	8	03	τοῖς	01-02	a los	expanded
1cor	7	8	04	ἀγάμοις	03	solteros	direct
1cor	7	8	05	καὶ	04	y	direct
1cor	7	8	06	ταῖς	05-06	a las	expanded
1cor	7	8	07	χήραις	07	viudas	direct
1cor	7	8	08	καλὸν	09-11	que es bueno	expanded
1cor	7	8	09	αὐτοῖς	12-13	para ellos	expanded
1cor	7	8	10	ἐὰν	14	si	direct
1cor	7	8	11	μείνωσιν	15-16	se quedan	expanded
1cor	7	8	12	ὡς	17	como	direct
1cor	7	8	13	κἀγώ	18	yo	direct
