BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	7	01	ἀνὴρ	02,03	el hombre	expanded
1corintios	11	7	02	μὲν	01	pues	direct
1corintios	11	7	03	γὰρ	01	pues	shared
1corintios	11	7	04	οὐκ	04	no	direct
1corintios	11	7	05	ὀφείλει	05,06	debe cubrirse	expanded
1corintios	11	7	06	κατακαλύπτεσθαι	05,06	debe cubrirse	shared
1corintios	11	7	07	τὴν	07	la	direct
1corintios	11	7	08	κεφαλήν	08	cabeza	direct
1corintios	11	7	09	εἰκὼν	14	imagen	direct
1corintios	11	7	10	καὶ	15	y	direct
1corintios	11	7	11	δόξα	16	gloria	direct
1corintios	11	7	12	θεοῦ	17,18	de dios	expanded
1corintios	11	7	13	ὑπάρχων	09,10,11,12,13	ya que él es la	expanded
1corintios	11	7	14	ἡ	20	la	direct
1corintios	11	7	15	γυνὴ	21	mujer	direct
1corintios	11	7	16	δὲ	19	pero	direct
1corintios	11	7	17	δόξα	24,25	gloria del	expanded
1corintios	11	7	18	ἀνδρός	26	hombre	direct
1corintios	11	7	19	ἐστιν	22,23	es la	expanded
