BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	12	01	τί	02-03	por qué	expanded
1cor	5	12	02	γάρ	01	pues	direct
1cor	5	12	03	μοι	04-07	he de juzgar yo	expanded
1cor	5	12	04	τοὺς	08-10	a los de	expanded
1cor	5	12	05	ἔξω	11	afuera	direct
1cor	5	12	06	κρίνειν	04-07	he de juzgar yo	shared
1cor	5	12	07	οὐχὶ	12	no	direct
1cor	5	12	08	τοὺς	15-17	a los que	expanded
1cor	5	12	09	ἔσω	18-22	están dentro de la iglesia	expanded
1cor	5	12	10	ὑμεῖς	14	ustedes	direct
1cor	5	12	11	κρίνετε	13	juzgan	direct
