BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	1	01	κἀγώ	01-03	así que yo	expanded
1cor	3	1	02	ἀδελφοί	04	hermanos	direct
1cor	3	1	03	οὐκ	05	no	direct
1cor	3	1	04	ἠδυνήθην	06	pude	direct
1cor	3	1	05	λαλῆσαι	07	hablarles	direct
1cor	3	1	06	ὑμῖν	-	-	missing
1cor	3	1	07	ὡς	08-09	como a	expanded
1cor	3	1	08	πνευματικοῖς	10	espirituales	direct
1cor	3	1	09	ἀλλʼ	11	sino	direct
1cor	3	1	10	ὡς	12-13	como a	expanded
1cor	3	1	11	σαρκίνοις	14	carnales	direct
1cor	3	1	12	ὡς	15-16	como a	expanded
1cor	3	1	13	νηπίοις	17	niños	direct
1cor	3	1	14	ἐν	18	en	direct
1cor	3	1	15	χριστῷ	19	cristo	direct
