BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	8	8	01	βρῶμα	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	expanded
1corintios	8	8	02	δὲ	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	03	ἡμᾶς	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	04	οὐ	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	05	παραστήσει	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	06	τῷ	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	07	θεῷ	01,02,03,04,05,06,07,08	pero la comida no nos recomendará a dios	shared
1corintios	8	8	08	οὔτε	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	expanded
1corintios	8	8	09	γὰρ	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	10	ἐὰν	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	11	φάγωμεν	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	12	περισσεύομεν	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	13	οὔτε	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	14	ἐὰν	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	15	μὴ	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	16	φάγωμεν	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
1corintios	8	8	17	ὑστερούμεθα	09,10,11,12,13,14,15,16,17,18,19,20	pues ni somos menos si no comemos ni somos más si comemos	shared
