BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	3	01	ἐγὼ	02	yo	direct
1cor	5	3	02	μὲν	03-05	por mi parte	expanded
1cor	5	3	03	γάρ	01	pues	direct
1cor	5	3	04	ἀπὼν	06-07	aunque ausente	expanded
1cor	5	3	05	τῷ	08	en	expanded
1cor	5	3	06	σώματι	09	cuerpo	direct
1cor	5	3	07	παρὼν	11	presente	direct
1cor	5	3	08	δὲ	10	pero	direct
1cor	5	3	09	τῷ	12	en	expanded
1cor	5	3	10	πνεύματι	13	espíritu	direct
1cor	5	3	11	ἤδη	18	ya	direct
1cor	5	3	12	κέκρικα	19-20	he juzgado	expanded
1cor	5	3	13	ὡς	14-16	como si estuviera	expanded
1cor	5	3	14	παρὼν	17	presente	direct
1cor	5	3	15	τὸν	21-22	al que	expanded
1cor	5	3	16	οὕτως	24	tal	expanded
1cor	5	3	17	τοῦτο	25	acción	direct
1cor	5	3	18	κατεργασάμενον	23	cometió	direct
