BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	5	01	ἀλλʼ	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	expanded
1corintios	10	5	02	οὐκ	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	03	ἐν	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	04	τοῖς	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	05	πλείοσιν	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	06	αὐτῶν	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	07	ηὐδόκησεν	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	08	ὁ	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	09	θεός	01,02,03,04,05,06,07,08,09,10,11,12	sin embargo dios no se agradó de la mayor parte de ellos	shared
1corintios	10	5	10	κατεστρώθησαν	13	y	direct
1corintios	10	5	11	γὰρ	14	por	direct
1corintios	10	5	12	ἐν	15,16,17	eso quedaron tendidos	expanded
1corintios	10	5	13	τῇ	18,19	en el	expanded
1corintios	10	5	14	ἐρήμῳ	20	desierto	direct
