BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	22	01	ὁ	02-05	el que fue llamado	expanded
1corintios	7	22	02	γὰρ	01	porque	direct
1corintios	7	22	03	ἐν	06-08	por el señor	expanded
1corintios	7	22	04	κυρίῳ	08	señor	shared
1corintios	7	22	05	κληθεὶς	02-05	el que fue llamado	shared
1corintios	7	22	06	δοῦλος	09-10	siendo esclavo	expanded
1corintios	7	22	07	ἀπελεύθερος	11-12	hombre libre	expanded
1corintios	7	22	08	κυρίου	14-15	del señor	expanded
1corintios	7	22	09	ἐστίν	13	es	direct
1corintios	7	22	10	ὁμοίως	16-19	de la misma manera	expanded
1corintios	7	22	11	ὁ	20-23	el que fue llamado	expanded
1corintios	7	22	12	ἐλεύθερος	24-25	siendo libre	expanded
1corintios	7	22	13	κληθεὶς	20-23	el que fue llamado	shared
1corintios	7	22	14	δοῦλός	26	esclavo	direct
1corintios	7	22	15	ἐστιν	27	es	direct
1corintios	7	22	16	Χριστοῦ	28-29	de cristo	expanded
