BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	25	01	περὶ	01	en	direct
1corintios	7	25	02	δὲ	02,03	cuanto a	expanded
1corintios	7	25	03	τῶν	04	las	direct
1corintios	7	25	04	παρθένων	05	vírgenes	direct
1corintios	7	25	05	ἐπιταγὴν	06	no	direct
1corintios	7	25	06	κυρίου	07	tengo	direct
1corintios	7	25	07	οὐκ	08	mandamiento	direct
1corintios	7	25	08	ἔχω	09	del	direct
1corintios	7	25	09	γνώμην	10	señor	direct
1corintios	7	25	10	δὲ	11,12	pero doy	expanded
1corintios	7	25	11	δίδωμι	13	mi	direct
1corintios	7	25	12	ὡς	14	opinión	direct
1corintios	7	25	13	ἠλεημένος	15-21	como el que habiendo recibido la misericordia	expanded
1corintios	7	25	14	ὑπὸ	22	del	merged-forward
1corintios	7	25	15	κυρίου	23	señor	direct
1corintios	7	25	16	πιστὸς	25-27	digno de confianza	expanded
1corintios	7	25	17	εἶναι	24	es	direct
