BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	16	01	ἐβάπτισα	02	bauticé	direct
1cor	1	16	02	δὲ	-	-	missing
1cor	1	16	03	καὶ	01	también	expanded
1cor	1	16	04	τὸν	03-04	a los	expanded
1cor	1	16	05	στεφανᾶ	08-09	de estéfanas	expanded
1cor	1	16	06	οἶκον	05-07	de la casa	expanded
1cor	1	16	07	λοιπὸν	10-12	por lo demás	expanded
1cor	1	16	08	οὐκ	13	no	direct
1cor	1	16	09	οἶδα	14	sé	direct
1cor	1	16	10	εἴ	15	si	direct
1cor	1	16	11	τινα	17-18	a algún	expanded
1cor	1	16	12	ἄλλον	19	otro	direct
1cor	1	16	13	ἐβάπτισα	16	bauticé	direct
