BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	8	01	μηδὲ	01	ni	direct
1corintios	10	8	02	πορνεύωμεν	02	forniquemos	direct
1corintios	10	8	03	καθώς	03,04,05,06,07	como algunos de ellos fornicaron	expanded
1corintios	10	8	04	τινες	03,04,05,06,07	como algunos de ellos fornicaron	shared
1corintios	10	8	05	αὐτῶν	03,04,05,06,07	como algunos de ellos fornicaron	shared
1corintios	10	8	06	ἐπόρνευσαν	08	y	direct
1corintios	10	8	07	καὶ	09,10	en un	expanded
1corintios	10	8	08	ἔπεσαν	11	día	direct
1corintios	10	8	09	μιᾷ	12	cayeron	direct
1corintios	10	8	10	ἡμέρᾳ	13	veintitrés	direct
1corintios	10	8	11	εἴκοσι	14	mil	direct
1corintios	10	8	12	τρεῖς	-	-	missing
1corintios	10	8	13	χιλιάδες	-	-	missing
