BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	5	01	τί	01	qué	direct
1cor	3	5	02	οὖν	03	pues	direct
1cor	3	5	03	ἐστιν	02	es	direct
1cor	3	5	04	ἀπολλῶς	04	apolos	direct
1cor	3	5	05	τί	06	qué	direct
1cor	3	5	06	δέ	05	y	direct
1cor	3	5	07	ἐστιν	07	es	direct
1cor	3	5	08	παῦλος	08	pablo	direct
1cor	3	5	09	διάκονοι	09	servidores	direct
1cor	3	5	10	διʼ	10	mediante	direct
1cor	3	5	11	ὧν	11-12	los cuales	expanded
1cor	3	5	12	ἐπιστεύσατε	13-15	ustedes han creído	expanded
1cor	3	5	13	καὶ	-	-	missing
1cor	3	5	14	ἑκάστῳ	21-23	a cada uno	expanded
1cor	3	5	15	ὡς	16	según	direct
1cor	3	5	16	ὁ	17	el	direct
1cor	3	5	17	κύριος	18	señor	direct
1cor	3	5	18	ἔδωκεν	19-20	dio oportunidad	expanded
