BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	14	01	οὕτως	01	así	direct
1corintios	9	14	02	καὶ	02,03	también ordenó	expanded
1corintios	9	14	03	ὁ	04	el	direct
1corintios	9	14	04	κύριος	05,06	señor que	expanded
1corintios	9	14	05	διέταξεν	07	los	direct
1corintios	9	14	06	τοῖς	08	que	direct
1corintios	9	14	07	τὸ	09	proclaman	direct
1corintios	9	14	08	εὐαγγέλιον	10	el	direct
1corintios	9	14	09	καταγγέλλουσιν	11	evangelio	direct
1corintios	9	14	10	ἐκ	12	vivan	direct
1corintios	9	14	11	τοῦ	13	del	direct
1corintios	9	14	12	εὐαγγελίου	14	evangelio	direct
1corintios	9	14	13	ζῆν	-	-	missing
