BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	25	01	ὅτι	01	porque	direct
1cor	1	25	02	τὸ	02	la	direct
1cor	1	25	03	μωρὸν	03	necedad	direct
1cor	1	25	04	τοῦ	04	de	direct
1cor	1	25	05	θεοῦ	05	dios	direct
1cor	1	25	06	σοφώτερον	07-08	más sabia	expanded
1cor	1	25	07	τῶν	09-10	que los	expanded
1cor	1	25	08	ἀνθρώπων	11	hombres	direct
1cor	1	25	09	ἐστίν	06	es	direct
1cor	1	25	10	καὶ	12	y	direct
1cor	1	25	11	τὸ	13	la	direct
1cor	1	25	12	ἀσθενὲς	14	debilidad	direct
1cor	1	25	13	τοῦ	15	de	direct
1cor	1	25	14	θεοῦ	16	dios	direct
1cor	1	25	15	ἰσχυρότερον	17-19	es más fuerte	expanded
1cor	1	25	16	τῶν	20-21	que los	expanded
1cor	1	25	17	ἀνθρώπων	22	hombres	direct
