BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	3	01	ἐμοὶ	01-04	en cuanto a mí	expanded
1cor	4	3	02	δὲ	-	-	missing
1cor	4	3	03	εἰς	06	de	expanded
1cor	4	3	04	ἐλάχιστόν	07-08	poca importancia	expanded
1cor	4	3	05	ἐστιν	05	es	direct
1cor	4	3	06	ἵνα	09-10	que yo	expanded
1cor	4	3	07	ὑφʼ	13	por	direct
1cor	4	3	08	ὑμῶν	14	ustedes	direct
1cor	4	3	09	ἀνακριθῶ	11-12	sea juzgado	expanded
1cor	4	3	10	ἢ	15	o	direct
1cor	4	3	11	ὑπὸ	16	por	direct
1cor	4	3	12	ἀνθρωπίνης	19	humano	direct
1cor	4	3	13	ἡμέρας	17-18	cualquier tribunal	expanded
1cor	4	3	14	ἀλλʼ	20-21	de hecho	expanded
1cor	4	3	15	οὐδὲ	22-24	ni aun yo	expanded
1cor	4	3	16	ἐμαυτὸν	27-29	a mí mismo	expanded
1cor	4	3	17	ἀνακρίνω	25-26	me juzgo	expanded
