BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	8	01	ἤδη	01	ya	direct
1cor	4	8	02	κεκορεσμένοι	03	saciados	direct
1cor	4	8	03	ἐστέ	02	están	direct
1cor	4	8	04	ἤδη	04	ya	direct
1cor	4	8	05	ἐπλουτήσατε	05-09	se han hecho ricos ya	expanded
1cor	4	8	06	χωρὶς	14-16	sin necesidad de	expanded
1cor	4	8	07	ἡμῶν	17	nosotros	direct
1cor	4	8	08	ἐβασιλεύσατε	10-13	han llegado a reinar	expanded
1cor	4	8	09	καὶ	-	-	missing
1cor	4	8	10	ὄφελόν	18	ojalá	direct
1cor	4	8	11	γε	-	-	missing
1cor	4	8	12	ἐβασιλεύσατε	19-22	hubieran llegado a reinar	expanded
1cor	4	8	13	ἵνα	23-24	para que	expanded
1cor	4	8	14	καὶ	27	también	direct
1cor	4	8	15	ἡμεῖς	25	nosotros	direct
1cor	4	8	16	ὑμῖν	28-29	con ustedes	expanded
1cor	4	8	17	συμβασιλεύσωμεν	26	reináramos	direct
