BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	6	01	σοφίαν	04	sabiduría	direct
1cor	2	6	02	δὲ	01-02	sin embargo	expanded
1cor	2	6	03	λαλοῦμεν	03	hablamos	direct
1cor	2	6	04	ἐν	05	entre	direct
1cor	2	6	05	τοῖς	06-09	los que han alcanzado	expanded
1cor	2	6	06	τελείοις	10	madurez	direct
1cor	2	6	07	σοφίαν	12-13	una sabiduría	expanded
1cor	2	6	08	δὲ	11	pero	direct
1cor	2	6	09	οὐ	14	no	direct
1cor	2	6	10	τοῦ	15	de	direct
1cor	2	6	11	αἰῶνος	17	siglo	direct
1cor	2	6	12	τούτου	16	este	direct
1cor	2	6	13	οὐδὲ	18	ni	direct
1cor	2	6	14	τῶν	19-20	de los	expanded
1cor	2	6	15	ἀρχόντων	21	gobernantes	direct
1cor	2	6	16	τοῦ	22	de	direct
1cor	2	6	17	αἰῶνος	24	siglo	direct
1cor	2	6	18	τούτου	23	este	direct
1cor	2	6	19	τῶν	25	que	expanded
1cor	2	6	20	καταργουμένων	26-27	van desapareciendo	expanded
