BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	12	01	λέγω	01-02	me refiero	expanded
1cor	1	12	02	δὲ	-	-	missing
1cor	1	12	03	τοῦτο	03	a	direct
1cor	1	12	04	ὅτι	04	que	direct
1cor	1	12	05	ἕκαστος	05-06	cada uno	expanded
1cor	1	12	06	ὑμῶν	07-08	de ustedes	expanded
1cor	1	12	07	λέγει	09	dice	direct
1cor	1	12	08	ἐγὼ	10	yo	direct
1cor	1	12	09	μέν	-	-	missing
1cor	1	12	10	εἰμι	11	soy	direct
1cor	1	12	11	παύλου	12-13	de pablo	expanded
1cor	1	12	12	ἐγὼ	15	yo	direct
1cor	1	12	13	δὲ	14	otro	expanded
1cor	1	12	14	ἀπολλῶ	16-17	de apolos	expanded
1cor	1	12	15	ἐγὼ	19	yo	direct
1cor	1	12	16	δὲ	18	otro	expanded
1cor	1	12	17	κηφᾶ	20-21	de cefas	expanded
1cor	1	12	18	ἐγὼ	24	yo	direct
1cor	1	12	19	δὲ	22-23	y otro	expanded
1cor	1	12	20	χριστοῦ	25-26	de cristo	expanded
