BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	5	01	παραδοῦναι	01	entreguen	direct
1cor	5	5	02	τὸν	02-04	a ese tal	expanded
1cor	5	5	03	τοιοῦτον	02-04	a ese tal	shared
1cor	5	5	04	τῷ	05	a	direct
1cor	5	5	05	σατανᾷ	06	satanás	direct
1cor	5	5	06	εἰς	07	para	direct
1cor	5	5	07	ὄλεθρον	08-09	la destrucción	expanded
1cor	5	5	08	τῆς	10-11	de su	expanded
1cor	5	5	09	σαρκός	12	carne	direct
1cor	5	5	10	ἵνα	13-16	a fin de que	expanded
1cor	5	5	11	τὸ	17	su	expanded
1cor	5	5	12	πνεῦμα	18	espíritu	direct
1cor	5	5	13	σωθῇ	19-20	sea salvo	expanded
1cor	5	5	14	ἐν	21	en	direct
1cor	5	5	15	τῇ	22	el	direct
1cor	5	5	16	ἡμέρᾳ	23	día	direct
1cor	5	5	17	τοῦ	24	del	direct
1cor	5	5	18	κυρίου	25-26	señor jesús	expanded
