BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	4	6	01	ταῦτα	01	esto	direct
1cor	4	6	02	δέ	-	-	missing
1cor	4	6	03	ἀδελφοί	02-03	hermanos lo	expanded
1cor	4	6	04	μετεσχημάτισα	04-08	he aplicado en sentido figurado	expanded
1cor	4	6	05	εἰς	09	a	direct
1cor	4	6	06	ἐμαυτὸν	10-11	mí mismo	expanded
1cor	4	6	07	καὶ	12	y	direct
1cor	4	6	08	ἀπολλῶν	13-14	a apolos	expanded
1cor	4	6	09	διʼ	15-17	por amor a	expanded
1cor	4	6	10	ὑμᾶς	18	ustedes	direct
1cor	4	6	11	ἵνα	19-20	para que	expanded
1cor	4	6	12	ἐν	21	en	direct
1cor	4	6	13	ἡμῖν	22	nosotros	direct
1cor	4	6	14	μάθητε	23	aprendan	direct
1cor	4	6	15	τό	27-28	lo que	expanded
1cor	4	6	16	μὴ	24-25	a no	expanded
1cor	4	6	17	ὑπὲρ	26	sobrepasar	direct
1cor	4	6	18	ἃ	-	-	missing
1cor	4	6	19	γέγραπται	29-30	está escrito	expanded
1cor	4	6	20	ἵνα	31-32	para que	expanded
1cor	4	6	21	μὴ	33	ninguno	expanded
1cor	4	6	22	εἷς	34-35	de ustedes	expanded
1cor	4	6	23	ὑπὲρ	39-41	a favor del	expanded
1cor	4	6	24	τοῦ	-	-	missing
1cor	4	6	25	ἑνὸς	42	uno	direct
1cor	4	6	26	φυσιοῦσθε	36-38	se vuelva arrogante	expanded
1cor	4	6	27	κατὰ	43	contra	direct
1cor	4	6	28	τοῦ	44	el	direct
1cor	4	6	29	ἑτέρου	45	otro	direct
