BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	12	01	τοῦτο	01	es	direct
romanos	1	12	02	δέ	02	decir,	direct
romanos	1	12	03	ἐστιν	03	para	direct
romanos	1	12	04	συμπαρακληθῆναι	04	que	direct
romanos	1	12	05	ἐν	05,06,07	cuando esté entre	expanded
romanos	1	12	06	ὑμῖν	08	ustedes	direct
romanos	1	12	07	διὰ	09,10,11	nos confortemos mutuamente,	expanded
romanos	1	12	08	τῆς	12	cada	direct
romanos	1	12	09	ἐν	13,14,15	uno por la	expanded
romanos	1	12	10	ἀλλήλοις	16	fe	direct
romanos	1	12	11	πίστεως	17	del	direct
romanos	1	12	12	ὑμῶν	-	-	missing
romanos	1	12	13	τε	18	otro,	direct
romanos	1	12	14	καὶ	19,20	tanto la	expanded
romanos	1	12	15	ἐμοῦ.	21	de	direct
