BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	3	01	ἀγνοοῦντες	01	Pues	direct
romanos	10	3	02	γὰρ	02	desconociendo	direct
romanos	10	3	03	τὴν	03	la	direct
romanos	10	3	04	τοῦ	05	de	direct
romanos	10	3	05	θεοῦ	06,07	Dios y	expanded
romanos	10	3	06	δικαιοσύνην,	08	procurando	direct
romanos	10	3	07	καὶ	09,10	establecer la	expanded
romanos	10	3	08	τὴν	17	la	direct
romanos	10	3	09	⸀ἰδίαν	18	justicia	direct
romanos	10	3	10	ζητοῦντες	19	de	direct
romanos	10	3	11	στῆσαι,	20	Dios.	direct
romanos	10	3	12	τῇ	-	-	missing
romanos	10	3	13	δικαιοσύνῃ	-	-	missing
romanos	10	3	14	τοῦ	-	-	missing
romanos	10	3	15	θεοῦ	-	-	missing
romanos	10	3	16	οὐχ	-	-	missing
romanos	10	3	17	ὑπετάγησαν·	-	-	missing
