BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	4	01	μὴ	01	¡De	direct
romanos	3	4	02	γένοιτο·	02	ningún	direct
romanos	3	4	03	γινέσθω	03	modo!	direct
romanos	3	4	04	δὲ	04,05	Antes bien,	expanded
romanos	3	4	05	ὁ	06	sea	direct
romanos	3	4	06	θεὸς	07	hallado	direct
romanos	3	4	07	ἀληθής,	08	Dios	direct
romanos	3	4	08	πᾶς	09	veraz,	direct
romanos	3	4	09	δὲ	10,11	aunque todo	expanded
romanos	3	4	10	ἄνθρωπος	12	hombre	direct
romanos	3	4	11	ψεύστης,	13	sea	direct
romanos	3	4	12	⸀καθὼς	14	hallado	direct
romanos	3	4	13	γέγραπται·	15	mentiroso;	direct
romanos	3	4	14	Ὅπως	16	como	direct
romanos	3	4	15	ἂν	17	está	direct
romanos	3	4	16	δικαιωθῇς	18	escrito:	direct
romanos	3	4	17	ἐν	19,20,21	«PARA QUE SEAS	expanded
romanos	3	4	18	τοῖς	22	JUSTIFICADO	direct
romanos	3	4	19	λόγοις	23	EN	direct
romanos	3	4	20	σου	24	TUS	direct
romanos	3	4	21	καὶ	25,26	PALABRAS, Y	expanded
romanos	3	4	22	⸀νικήσεις	27	VENZAS	direct
romanos	3	4	23	ἐν	28,29,30	CUANDO SEAS JUZGADO».	expanded
romanos	3	4	24	τῷ	-	-	missing
romanos	3	4	25	κρίνεσθαί	-	-	missing
romanos	3	4	26	σε.	-	-	missing
