BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	6	23	01	τὰ	01	Porque	direct
romanos	6	23	02	γὰρ	02	la	direct
romanos	6	23	03	ὀψώνια	03	paga	direct
romanos	6	23	04	τῆς	04	del	direct
romanos	6	23	05	ἁμαρτίας	05	pecado	direct
romanos	6	23	06	θάνατος,	06	es	direct
romanos	6	23	07	τὸ	07	muerte,	direct
romanos	6	23	08	δὲ	08,09	pero la	expanded
romanos	6	23	09	χάρισμα	10	dádiva	direct
romanos	6	23	10	τοῦ	11	de	direct
romanos	6	23	11	θεοῦ	12,13	Dios es	expanded
romanos	6	23	12	ζωὴ	14	vida	direct
romanos	6	23	13	αἰώνιος	15	eterna	direct
romanos	6	23	14	ἐν	16,17,18	en Cristo Jesús	expanded
romanos	6	23	15	Χριστῷ	19	Señor	direct
romanos	6	23	16	Ἰησοῦ	20	nuestro.	direct
romanos	6	23	17	τῷ	-	-	missing
romanos	6	23	18	κυρίῳ	-	-	missing
romanos	6	23	19	ἡμῶν.	-	-	missing
