BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	3	01	λογίζῃ	01	¿Y	direct
romanos	2	3	02	δὲ	02,03	piensas esto,	expanded
romanos	2	3	03	τοῦτο,	04	oh	direct
romanos	2	3	04	ὦ	05	hombre,	direct
romanos	2	3	05	ἄνθρωπε	06	tú	direct
romanos	2	3	06	ὁ	07	que	direct
romanos	2	3	07	κρίνων	08	condenas	direct
romanos	2	3	08	τοὺς	09	a	direct
romanos	2	3	09	τὰ	10	los	direct
romanos	2	3	10	τοιαῦτα	11	que	direct
romanos	2	3	11	πράσσοντας	12	practican	direct
romanos	2	3	12	καὶ	13,14	tales cosas	expanded
romanos	2	3	13	ποιῶν	15	y	direct
romanos	2	3	14	αὐτά,	16	haces	direct
romanos	2	3	15	ὅτι	19	que	direct
romanos	2	3	16	σὺ	20	escaparás	direct
romanos	2	3	17	ἐκφεύξῃ	21	del	direct
romanos	2	3	18	τὸ	22	juicio	direct
romanos	2	3	19	κρίμα	23	de	direct
romanos	2	3	20	τοῦ	24	Dios?	direct
romanos	2	3	21	θεοῦ;	-	-	missing
