BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	6	5	01	Εἰ	01	Porque	direct
romanos	6	5	02	γὰρ	02	si	direct
romanos	6	5	03	σύμφυτοι	03	hemos	direct
romanos	6	5	04	γεγόναμεν	04	sido	direct
romanos	6	5	05	τῷ	05	unidos	direct
romanos	6	5	06	ὁμοιώματι	06	a	direct
romanos	6	5	07	τοῦ	11	de	direct
romanos	6	5	08	θανάτου	12	Su	direct
romanos	6	5	09	αὐτοῦ,	13	muerte,	direct
romanos	6	5	10	ἀλλὰ	14,15	ciertamente lo	expanded
romanos	6	5	11	καὶ	16,17	seremos también	expanded
romanos	6	5	12	τῆς	18	en	direct
romanos	6	5	13	ἀναστάσεως	19	la	direct
romanos	6	5	14	ἐσόμεθα·	20	semejanza	direct
