BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	8	01	ἀφορμὴν	01	Pero	direct
romanos	7	8	02	δὲ	02,03	el pecado,	expanded
romanos	7	8	03	λαβοῦσα	04	aprovechándose	direct
romanos	7	8	04	ἡ	05	del	direct
romanos	7	8	05	ἁμαρτία	06	mandamiento,	direct
romanos	7	8	06	διὰ	07,08,09	produjo en mí	expanded
romanos	7	8	07	τῆς	10	toda	direct
romanos	7	8	08	ἐντολῆς	11	clase	direct
romanos	7	8	09	κατειργάσατο	12	de	direct
romanos	7	8	10	ἐν	13,14,15	codicia. Porque aparte	expanded
romanos	7	8	11	ἐμοὶ	16	de	direct
romanos	7	8	12	πᾶσαν	17	la	direct
romanos	7	8	13	ἐπιθυμίαν,	18	ley	direct
romanos	7	8	14	χωρὶς	19	el	direct
romanos	7	8	15	γὰρ	20	pecado	direct
romanos	7	8	16	νόμου	21	está	direct
romanos	7	8	17	ἁμαρτία	22	muerto.	direct
romanos	7	8	18	νεκρά.	-	-	missing
