BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	19	01	Οἴδαμεν	01	Ahora	direct
romanos	3	19	02	δὲ	02,03	bien, sabemos	expanded
romanos	3	19	03	ὅτι	04	que	direct
romanos	3	19	04	ὅσα	05	cuanto	direct
romanos	3	19	05	ὁ	06	dice	direct
romanos	3	19	06	νόμος	07	la	direct
romanos	3	19	07	λέγει	08	ley,	direct
romanos	3	19	08	τοῖς	12	los	direct
romanos	3	19	09	ἐν	13,14,15	que están bajo	expanded
romanos	3	19	10	τῷ	16	la	direct
romanos	3	19	11	νόμῳ	17	ley,	direct
romanos	3	19	12	λαλεῖ,	18	para	direct
romanos	3	19	13	ἵνα	19,20,21,22	que toda boca se	expanded
romanos	3	19	14	πᾶν	23	calle	direct
romanos	3	19	15	στόμα	24	y	direct
romanos	3	19	16	φραγῇ	25	todo	direct
romanos	3	19	17	καὶ	26,27	el mundo	expanded
romanos	3	19	18	ὑπόδικος	28	sea	direct
romanos	3	19	19	γένηται	29	hecho	direct
romanos	3	19	20	πᾶς	30	responsable	direct
romanos	3	19	21	ὁ	31	ante	direct
romanos	3	19	22	κόσμος	32	Dios.	direct
romanos	3	19	23	τῷ	-	-	missing
romanos	3	19	24	θεῷ·	-	-	missing
