BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	31	01	νόμον	01	¿Anulamos	direct
romanos	3	31	02	οὖν	02	entonces	direct
romanos	3	31	03	καταργοῦμεν	03	la	direct
romanos	3	31	04	διὰ	04,05,06	ley por medio	expanded
romanos	3	31	05	τῆς	07	de	direct
romanos	3	31	06	πίστεως;	08	la	direct
romanos	3	31	07	μὴ	09	fe?	direct
romanos	3	31	08	γένοιτο,	10	¡De	direct
romanos	3	31	09	ἀλλὰ	11,12	ningún modo!	expanded
romanos	3	31	10	νόμον	13	Al	direct
romanos	3	31	11	⸀ἱστάνομεν.	14	contrario,	direct
