BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	3	01	τί	01,02	Porque ¿qué	expanded
romanos	4	3	02	γὰρ	01,02	Porque ¿qué	shared
romanos	4	3	03	ἡ	04	la	direct
romanos	4	3	04	γραφὴ	05	Escritura?	direct
romanos	4	3	05	λέγει;	06	«Y	direct
romanos	4	3	06	Ἐπίστευσεν	07	CREYÓ	direct
romanos	4	3	07	δὲ	08,09	ABRAHAM A	expanded
romanos	4	3	08	Ἀβραὰμ	10	DIOS,	direct
romanos	4	3	09	τῷ	11	Y	direct
romanos	4	3	10	θεῷ	12	LE	direct
romanos	4	3	11	καὶ	13,14	FUE CONTADO	expanded
romanos	4	3	12	ἐλογίσθη	15	POR	direct
romanos	4	3	13	αὐτῷ	16	JUSTICIA».	direct
romanos	4	3	14	εἰς	-	-	missing
romanos	4	3	15	δικαιοσύνην.	-	-	missing
