BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	11	01	καὶ	01,02	Abraham recibió	expanded
romanos	4	11	02	σημεῖον	03	la	direct
romanos	4	11	03	ἔλαβεν	04	señal	direct
romanos	4	11	04	περιτομῆς,	05	de	direct
romanos	4	11	05	σφραγῖδα	06	la	direct
romanos	4	11	06	τῆς	07	circuncisión	direct
romanos	4	11	07	δικαιοσύνης	08	como	direct
romanos	4	11	08	τῆς	09	sello	direct
romanos	4	11	09	πίστεως	10	de	direct
romanos	4	11	10	τῆς	11	la	direct
romanos	4	11	11	ἐν	12,13,14	justicia de la	expanded
romanos	4	11	12	τῇ	15,16	fe que	expanded
romanos	4	11	13	ἀκροβυστίᾳ,	17	tenía	direct
romanos	4	11	14	εἰς	18	mientras	direct
romanos	4	11	15	τὸ	19	aún	direct
romanos	4	11	16	εἶναι	20,21	era incircunciso,	expanded
romanos	4	11	17	αὐτὸν	22	para	direct
romanos	4	11	18	πατέρα	23	que	direct
romanos	4	11	19	πάντων	24	fuera	direct
romanos	4	11	20	τῶν	25,26	padre de	expanded
romanos	4	11	21	πιστευόντων	27	todos	direct
romanos	4	11	22	διʼ	28	los	direct
romanos	4	11	23	ἀκροβυστίας,	29	que	direct
romanos	4	11	24	εἰς	30	creen	direct
romanos	4	11	25	τὸ	31	sin	direct
romanos	4	11	26	⸀λογισθῆναι	32	ser	direct
romanos	4	11	27	αὐτοῖς	33	circuncidados,	direct
romanos	4	11	28	τὴν	38	la	direct
romanos	4	11	29	δικαιοσύνην,	39	justicia	direct
