BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	16	01	εἰ	01,02,03	Y si el	expanded
romanos	11	16	02	δὲ	01,02,03	Y si el	shared
romanos	11	16	03	ἡ	04	primer	direct
romanos	11	16	04	ἀπαρχὴ	05	pedazo	direct
romanos	11	16	05	ἁγία,	06	de	direct
romanos	11	16	06	καὶ	07,08	masa es	expanded
romanos	11	16	07	τὸ	09	santo,	direct
romanos	11	16	08	φύραμα·	10	también	direct
romanos	11	16	09	καὶ	11,12	lo es	expanded
romanos	11	16	10	εἰ	13	toda	direct
romanos	11	16	11	ἡ	14	la	direct
romanos	11	16	12	ῥίζα	15	masa;	direct
romanos	11	16	13	ἁγία,	16	y	direct
romanos	11	16	14	καὶ	17,18	si la	expanded
romanos	11	16	15	οἱ	19	raíz	direct
romanos	11	16	16	κλάδοι.	20	es	direct
