BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	8	01	τοῖς	01,02	pero a	expanded
romanos	2	8	02	δὲ	01,02	pero a	shared
romanos	2	8	03	ἐξ	03	los	direct
romanos	2	8	04	ἐριθείας	04	que	direct
romanos	2	8	05	καὶ	05,06	son ambiciosos	expanded
romanos	2	8	06	⸀ἀπειθοῦσι	07	y	direct
romanos	2	8	07	τῇ	10,11	a la	expanded
romanos	2	8	08	ἀληθείᾳ	12	verdad,	direct
romanos	2	8	09	πειθομένοις	13	sino	direct
romanos	2	8	10	δὲ	14,15	que obedecen	expanded
romanos	2	8	11	τῇ	16,17	a la	expanded
romanos	2	8	12	ἀδικίᾳ	18	injusticia:	direct
romanos	2	8	13	⸂ὀργὴ	19	ira	direct
romanos	2	8	14	καὶ	20,21	e indignación.	expanded
romanos	2	8	15	θυμός⸃,	-	-	missing
