BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	30	01	Τί	01	¿Qué	direct
romanos	9	30	02	οὖν	02	diremos	direct
romanos	9	30	03	ἐροῦμεν;	03	entonces?	direct
romanos	9	30	04	ὅτι	07	que	direct
romanos	9	30	05	ἔθνη	08	no	direct
romanos	9	30	06	τὰ	09	iban	direct
romanos	9	30	07	μὴ	10	tras	direct
romanos	9	30	08	διώκοντα	11	la	direct
romanos	9	30	09	δικαιοσύνην	12	justicia,	direct
romanos	9	30	10	κατέλαβεν	13	alcanzaron	direct
romanos	9	30	11	δικαιοσύνην,	14	justicia,	direct
romanos	9	30	12	δικαιοσύνην	15	es	direct
romanos	9	30	13	δὲ	16,17	decir, la	expanded
romanos	9	30	14	τὴν	18	justicia	direct
romanos	9	30	15	ἐκ	19	que	direct
romanos	9	30	16	πίστεως·	20	es	direct
