BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	14	01	ἀσπάσασθε	01	Saluden	direct
romanos	16	14	02	Ἀσύγκριτον,	02	a	direct
romanos	16	14	03	Φλέγοντα,	03	Asíncrito,	direct
romanos	16	14	04	⸂Ἑρμῆν,	04	a	direct
romanos	16	14	05	Πατροβᾶν,	05	Flegonte,	direct
romanos	16	14	06	Ἑρμᾶν⸃	06	a	direct
romanos	16	14	07	καὶ	07,08	Hermes, a	expanded
romanos	16	14	08	τοὺς	09	Patrobas,	direct
romanos	16	14	09	σὺν	10	a	direct
romanos	16	14	10	αὐτοῖς	11	Hermas,	direct
romanos	16	14	11	ἀδελφούς.	12	y	direct
