BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	18	01	Λογίζομαι	01	Pues	direct
romanos	8	18	02	γὰρ	02	considero	direct
romanos	8	18	03	ὅτι	03	que	direct
romanos	8	18	04	οὐκ	10	no	direct
romanos	8	18	05	ἄξια	11	son	direct
romanos	8	18	06	τὰ	12	dignos	direct
romanos	8	18	07	παθήματα	13	de	direct
romanos	8	18	08	τοῦ	22	de	direct
romanos	8	18	09	νῦν	23	ser	direct
romanos	8	18	10	καιροῦ	24	revelada.	direct
romanos	8	18	11	πρὸς	-	-	missing
romanos	8	18	12	τὴν	-	-	missing
romanos	8	18	13	μέλλουσαν	-	-	missing
romanos	8	18	14	δόξαν	-	-	missing
romanos	8	18	15	ἀποκαλυφθῆναι	-	-	missing
romanos	8	18	16	εἰς	-	-	missing
romanos	8	18	17	ἡμᾶς.	-	-	missing
