BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	17	01	δικαιοσύνη	01	Porque	direct
romanos	1	17	02	γὰρ	02	en	direct
romanos	1	17	03	θεοῦ	03,04	el evangelio	expanded
romanos	1	17	04	ἐν	05,06,07	la justicia de	expanded
romanos	1	17	05	αὐτῷ	08	Dios	direct
romanos	1	17	06	ἀποκαλύπτεται	09	se	direct
romanos	1	17	07	ἐκ	10	revela	direct
romanos	1	17	08	πίστεως	11	por	direct
romanos	1	17	09	εἰς	12	fe	direct
romanos	1	17	10	πίστιν,	13	y	direct
romanos	1	17	11	καθὼς	14	para	direct
romanos	1	17	12	γέγραπται·	15	fe,	direct
romanos	1	17	13	Ὁ	16	como	direct
romanos	1	17	14	δὲ	17,18	está escrito:	expanded
romanos	1	17	15	δίκαιος	19	MAS	direct
romanos	1	17	16	ἐκ	20	EL	direct
romanos	1	17	17	πίστεως	21	JUSTO	direct
romanos	1	17	18	ζήσεται.	22	POR	direct
