BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	8	01	συνίστησιν	01	Pero	direct
romanos	5	8	02	δὲ	02,03	Dios demuestra	expanded
romanos	5	8	03	τὴν	04	su	direct
romanos	5	8	04	ἑαυτοῦ	05	amor	direct
romanos	5	8	05	ἀγάπην	06	para	direct
romanos	5	8	06	εἰς	07	con	direct
romanos	5	8	07	ἡμᾶς	08	nosotros,	direct
romanos	5	8	08	ὁ	09	en	direct
romanos	5	8	09	θεὸς	10	que	direct
romanos	5	8	10	ὅτι	11	siendo	direct
romanos	5	8	11	ἔτι	12	aún	direct
romanos	5	8	12	ἁμαρτωλῶν	13	pecadores,	direct
romanos	5	8	13	ὄντων	14	Cristo	direct
romanos	5	8	14	ἡμῶν	15	murió	direct
romanos	5	8	15	Χριστὸς	16	por	direct
romanos	5	8	16	ὑπὲρ	17	nosotros.	direct
romanos	5	8	17	ἡμῶν	-	-	missing
romanos	5	8	18	ἀπέθανεν.	-	-	missing
