BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	15	01	γυνὴ	04,05	la mujer	expanded
1corintios	11	15	02	δὲ	01	pero	direct
1corintios	11	15	03	ἐὰν	02,03	que si	expanded
1corintios	11	15	04	κομᾷ	06,07,08,09	tiene el cabello largo	expanded
1corintios	11	15	05	δόξα	12,13	una gloria	expanded
1corintios	11	15	06	αὐτῇ	15,16	a ella	expanded
1corintios	11	15	07	ἐστιν	10,11	le es	expanded
1corintios	11	15	08	ὅτι	14	pues	direct
1corintios	11	15	09	ἡ	17	el	direct
1corintios	11	15	10	κόμη	18	cabello	direct
1corintios	11	15	11	ἀντὶ	19	le	direct
1corintios	11	15	12	περιβολαίου	22,23	por velo	expanded
1corintios	11	15	13	δέδοται	20,21	es dado	expanded
