BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	13	01	τὰ	01	los	direct
1cor	6	13	02	βρώματα	02-03	alimentos son	expanded
1cor	6	13	03	τῇ	04-05	para el	expanded
1cor	6	13	04	κοιλίᾳ	06	estómago	direct
1cor	6	13	05	καὶ	07	y	direct
1cor	6	13	06	ἡ	08	el	direct
1cor	6	13	07	κοιλία	09	estómago	direct
1cor	6	13	08	τοῖς	10-11	para los	expanded
1cor	6	13	09	βρώμασιν	12	alimentos	direct
1cor	6	13	10	ὁ	-	-	missing
1cor	6	13	11	δὲ	13	pero	direct
1cor	6	13	12	θεὸς	14	dios	direct
1cor	6	13	13	καὶ	16-18	a los dos	expanded
1cor	6	13	14	ταύτην	16-18	a los dos	shared
1cor	6	13	15	καὶ	16-18	a los dos	shared
1cor	6	13	16	ταῦτα	16-18	a los dos	shared
1cor	6	13	17	καταργήσει	15	destruirá	direct
1cor	6	13	18	τὸ	21	el	direct
1cor	6	13	19	δὲ	19-20	sin embargo	expanded
1cor	6	13	20	σῶμα	22	cuerpo	direct
1cor	6	13	21	οὐ	23-24	no es	expanded
1cor	6	13	22	τῇ	25-26	para la	expanded
1cor	6	13	23	πορνείᾳ	27	fornicación	direct
1cor	6	13	24	ἀλλὰ	28	sino	direct
1cor	6	13	25	τῷ	29-30	para el	expanded
1cor	6	13	26	κυρίῳ	31	señor	direct
1cor	6	13	27	καὶ	32	y	direct
1cor	6	13	28	ὁ	33	el	direct
1cor	6	13	29	κύριος	34	señor	direct
1cor	6	13	30	τῷ	35-37	es para el	expanded
1cor	6	13	31	σώματι	38	cuerpo	direct
