BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	17	01	εἰ	01	si	direct
1corintios	12	17	02	ὅλον	02	todo	direct
1corintios	12	17	03	τὸ	03	el	direct
1corintios	12	17	04	σῶμα	04	cuerpo	direct
1corintios	12	17	05	ὀφθαλμός	05	fuera	direct
1corintios	12	17	06	ποῦ	06	ojo	direct
1corintios	12	17	07	ἡ	07	qué	direct
1corintios	12	17	08	ἀκοή	08	sería	direct
1corintios	12	17	09	εἰ	09	del	direct
1corintios	12	17	10	ὅλον	10	oído	direct
1corintios	12	17	11	ἀκοή	11	si	direct
1corintios	12	17	12	ποῦ	12	todo	direct
1corintios	12	17	13	ἡ	13	fuera	direct
1corintios	12	17	14	ὄσφρησις	14	oído	direct
