BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	5	01	πᾶσα	01	pero	direct
1corintios	11	5	02	δὲ	02,03	toda mujer	expanded
1corintios	11	5	03	γυνὴ	04,05	que tiene	expanded
1corintios	11	5	04	προσευχομένη	06	la	direct
1corintios	11	5	05	ἢ	07	cabeza	direct
1corintios	11	5	06	προφητεύουσα	08	descubierta	direct
1corintios	11	5	07	ἀκατακαλύπτῳ	09	mientras	direct
1corintios	11	5	08	τῇ	10,11	ora o	expanded
1corintios	11	5	09	κεφαλῇ	12	profetiza	direct
1corintios	11	5	10	καταισχύνει	13	deshonra	direct
1corintios	11	5	11	τὴν	14	su	direct
1corintios	11	5	12	κεφαλὴν	15	cabeza	direct
1corintios	11	5	13	αὐτῆς	16	porque	direct
1corintios	11	5	14	ἓν	17	se	direct
1corintios	11	5	15	γάρ	-	-	missing
1corintios	11	5	16	ἐστιν	18	hace	direct
1corintios	11	5	17	καὶ	19,20	una con	expanded
1corintios	11	5	18	τὸ	21	la	direct
1corintios	11	5	19	αὐτὸ	22	que	direct
1corintios	11	5	20	τῇ	23,24	está rapada	expanded
1corintios	11	5	21	ἐξυρημένῃ	-	-	missing
