BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	1	8	01	ὃς	01	él	expanded
1cor	1	8	02	καὶ	02	también	expanded
1cor	1	8	03	βεβαιώσει	04	confirmará	direct
1cor	1	8	04	ὑμᾶς	03	los	direct
1cor	1	8	05	ἕως	05	hasta	direct
1cor	1	8	06	τέλους	06-07	el fin	expanded
1cor	1	8	07	ἀνεγκλήτους	08-11	para que sean irreprensibles	expanded
1cor	1	8	08	ἐν	12	en	direct
1cor	1	8	09	τῇ	13	el	expanded
1cor	1	8	10	ἡμέρᾳ	14	día	direct
1cor	1	8	11	τοῦ	15	de	direct
1cor	1	8	12	κυρίου	17	señor	direct
1cor	1	8	13	ἡμῶν	16	nuestro	direct
1cor	1	8	14	ἰησοῦ	18	jesucristo	merged-forward
1cor	1	8	15	χριστοῦ	18	jesucristo	shared
