BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	6	18	01	φεύγετε	01	huyan	direct
1cor	6	18	02	τὴν	02-03	de la	expanded
1cor	6	18	03	πορνείαν	04	fornicación	direct
1cor	6	18	04	πᾶν	05-07	todos los demás	expanded
1cor	6	18	05	ἁμάρτημα	08	pecados	expanded
1cor	6	18	06	ὃ	09	que	direct
1cor	6	18	07	ἐὰν	-	-	missing
1cor	6	18	08	ποιήσῃ	12	comete	direct
1cor	6	18	09	ἄνθρωπος	10-11	un hombre	expanded
1cor	6	18	10	ἐκτὸς	14	fuera	direct
1cor	6	18	11	τοῦ	15	del	direct
1cor	6	18	12	σώματός	16	cuerpo	direct
1cor	6	18	13	ἐστιν	13	están	direct
1cor	6	18	14	ὁ	18	el	direct
1cor	6	18	15	δὲ	17	pero	direct
1cor	6	18	16	πορνεύων	19	fornicario	direct
1cor	6	18	17	εἰς	21	contra	expanded
1cor	6	18	18	τὸ	22	su	expanded
1cor	6	18	19	ἴδιον	23	propio	direct
1cor	6	18	20	σῶμα	24	cuerpo	direct
1cor	6	18	21	ἁμαρτάνει	20	peca	direct
