BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	31	01	ζηλοῦτε	01	pero	direct
1corintios	12	31	02	δὲ	02,03	deseen ardientemente	expanded
1corintios	12	31	03	τὰ	04	los	direct
1corintios	12	31	04	χαρίσματα	05	mejores	direct
1corintios	12	31	05	τὰ	06	dones	direct
1corintios	12	31	06	μείζονα	07	y	direct
1corintios	12	31	07	καὶ	08,09	aun yo	expanded
1corintios	12	31	08	ἔτι	10	les	direct
1corintios	12	31	09	καθʼ	11	muestro	direct
1corintios	12	31	10	ὑπερβολὴν	12	un	direct
1corintios	12	31	11	ὁδὸν	13	camino	direct
1corintios	12	31	12	ὑμῖν	14	más	direct
1corintios	12	31	13	δείκνυμι	15	excelente	direct
