BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	23	01	καὶ	01,02	y las	expanded
1corintios	12	23	02	ἃ	03	partes	direct
1corintios	12	23	03	δοκοῦμεν	04	del	direct
1corintios	12	23	04	ἀτιμότερα	05	cuerpo	direct
1corintios	12	23	05	εἶναι	06,07	que estimamos	expanded
1corintios	12	23	06	τοῦ	08	menos	direct
1corintios	12	23	07	σώματος	09	honrosas	direct
1corintios	12	23	08	τούτοις	10	a	direct
1corintios	12	23	09	τιμὴν	11	estas	direct
1corintios	12	23	10	περισσοτέραν	12	las	direct
1corintios	12	23	11	περιτίθεμεν	13	vestimos	direct
1corintios	12	23	12	καὶ	14,15	con más	expanded
1corintios	12	23	13	τὰ	16	honra	direct
1corintios	12	23	14	ἀσχήμονα	17	así	direct
1corintios	12	23	15	ἡμῶν	18	que	direct
1corintios	12	23	16	εὐσχημοσύνην	19	las	direct
1corintios	12	23	17	περισσοτέραν	20	partes	direct
1corintios	12	23	18	ἔχει	-	-	missing
