BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	8	01	ὥστε	01-02	por tanto	expanded
1cor	5	8	02	ἑορτάζωμεν	03-05	celebremos la fiesta	expanded
1cor	5	8	03	μὴ	06	no	direct
1cor	5	8	04	ἐν	07	con	direct
1cor	5	8	05	ζύμῃ	08-09	la levadura	expanded
1cor	5	8	06	παλαιᾷ	10	vieja	direct
1cor	5	8	07	μηδὲ	11	ni	direct
1cor	5	8	08	ἐν	12	con	direct
1cor	5	8	09	ζύμῃ	13-14	la levadura	expanded
1cor	5	8	10	κακίας	15-16	de malicia	expanded
1cor	5	8	11	καὶ	17	y	direct
1cor	5	8	12	πονηρίας	18	maldad	direct
1cor	5	8	13	ἀλλʼ	19	sino	direct
1cor	5	8	14	ἐν	20	con	direct
1cor	5	8	15	ἀζύμοις	21-23	panes sin levadura	expanded
1cor	5	8	16	εἰλικρινείας	24-25	de sinceridad	expanded
1cor	5	8	17	καὶ	26	y	direct
1cor	5	8	18	ἀληθείας	27-28	de verdad	expanded
