BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	2	4	01	καὶ	01	y	direct
1cor	2	4	02	ὁ	02	mi	expanded
1cor	2	4	03	λόγος	03	mensaje	direct
1cor	2	4	04	μου	02	mi	shared
1cor	2	4	05	καὶ	04	y	direct
1cor	2	4	06	τὸ	05	mi	expanded
1cor	2	4	07	κήρυγμά	06	predicación	direct
1cor	2	4	08	μου	05	mi	shared
1cor	2	4	09	οὐκ	07-08	no fueron	expanded
1cor	2	4	10	ἐν	09	con	direct
1cor	2	4	11	πειθοῖ	10-11	palabras persuasivas	expanded
1cor	2	4	12	σοφίας	12-13	de sabiduría	expanded
1cor	2	4	13	ἀλλʼ	14	sino	direct
1cor	2	4	14	ἐν	15	con	direct
1cor	2	4	15	ἀποδείξει	16	demostración	direct
1cor	2	4	16	πνεύματος	17-18	del espíritu	expanded
1cor	2	4	17	καὶ	19	y	direct
1cor	2	4	18	δυνάμεως	20-21	de poder	expanded
