BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	32	01	κρινόμενοι	01	pero	direct
1corintios	11	32	02	δὲ	02,03	cuando somos	expanded
1corintios	11	32	03	ὑπὸ	04	juzgados	direct
1corintios	11	32	04	κυρίου	05,06	el señor	expanded
1corintios	11	32	05	παιδευόμεθα	07	nos	direct
1corintios	11	32	06	ἵνα	08,09,10,11	disciplina para que no	expanded
1corintios	11	32	07	μὴ	12	seamos	direct
1corintios	11	32	08	σὺν	13	condenados	direct
1corintios	11	32	09	τῷ	14	con	direct
1corintios	11	32	10	κόσμῳ	15	el	direct
1corintios	11	32	11	κατακριθῶμεν	16	mundo	direct
