BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	6	01	εἰ	01	porque	direct
1corintios	11	6	02	γὰρ	02	si	direct
1corintios	11	6	03	οὐ	03	la	direct
1corintios	11	6	04	κατακαλύπτεται	04	mujer	direct
1corintios	11	6	05	γυνή	05	no	direct
1corintios	11	6	06	καὶ	06,07	se cubre	expanded
1corintios	11	6	07	κειράσθω	08	la	direct
1corintios	11	6	08	εἰ	09,10,11	cabeza que también	expanded
1corintios	11	6	09	δὲ	09,10,11	cabeza que también	shared
1corintios	11	6	10	αἰσχρὸν	12	se	direct
1corintios	11	6	11	γυναικὶ	13	corte	direct
1corintios	11	6	12	τὸ	14	el	direct
1corintios	11	6	13	κείρασθαι	15	cabello	direct
1corintios	11	6	14	ἢ	16	pero	direct
1corintios	11	6	15	ξυρᾶσθαι	17	si	direct
1corintios	11	6	16	κατακαλυπτέσθω	18	es	direct
