BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	1	01	ὅλως	01-02	en efecto	expanded
1cor	5	1	02	ἀκούεται	03-05	se oye que	expanded
1cor	5	1	03	ἐν	06	entre	direct
1cor	5	1	04	ὑμῖν	07	ustedes	direct
1cor	5	1	05	πορνεία	08-09	hay inmoralidad	expanded
1cor	5	1	06	καὶ	10	y	direct
1cor	5	1	07	τοιαύτη	11,13-14	una tal como	expanded
1cor	5	1	08	πορνεία	12	inmoralidad	direct
1cor	5	1	09	ἥτις	-	-	missing
1cor	5	1	10	οὐδὲ	15-18	no existe ni siquiera	expanded
1cor	5	1	11	ἐν	19	entre	direct
1cor	5	1	12	τοῖς	20	los	direct
1cor	5	1	13	ἔθνεσιν	21	gentiles	direct
1cor	5	1	14	ὥστε	22-25	al extremo de que	expanded
1cor	5	1	15	γυναῖκά	28-29	la mujer	expanded
1cor	5	1	16	τινα	26	alguien	direct
1cor	5	1	17	τοῦ	30-31	de su	expanded
1cor	5	1	18	πατρὸς	32	padre	direct
1cor	5	1	19	ἔχειν	27	tiene	direct
