BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	2	01	καὶ	01,02	en moisés	expanded
1corintios	10	2	02	πάντες	03	todos	direct
1corintios	10	2	03	εἰς	04	fueron	direct
1corintios	10	2	04	τὸν	05	bautizados	direct
1corintios	10	2	05	μωϋσῆν	06	en	direct
1corintios	10	2	06	ἐβαπτίσαντο	07	la	direct
1corintios	10	2	07	ἐν	08,09,10	nube y en	expanded
1corintios	10	2	08	τῇ	11,12	el mar	expanded
1corintios	10	2	09	νεφέλῃ	-	-	missing
1corintios	10	2	10	καὶ	-	-	missing
1corintios	10	2	11	ἐν	-	-	missing
1corintios	10	2	12	τῇ	-	-	missing
1corintios	10	2	13	θαλάσσῃ	-	-	missing
