BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	5	2	01	καὶ	01	y	direct
1cor	5	2	02	ὑμεῖς	02	ustedes	direct
1cor	5	2	03	πεφυσιωμένοι	03-06	se han vuelto arrogantes	expanded
1cor	5	2	04	ἐστέ	-	-	missing
1cor	5	2	05	καὶ	07-09	en lugar de	expanded
1cor	5	2	06	οὐχὶ	-	-	missing
1cor	5	2	07	μᾶλλον	-	-	missing
1cor	5	2	08	ἐπενθήσατε	10-11	haberse entristecido	expanded
1cor	5	2	09	ἵνα	12-13	para que	expanded
1cor	5	2	10	ἀρθῇ	23-24	fuera expulsado	expanded
1cor	5	2	11	ἐκ	25	de	direct
1cor	5	2	12	μέσου	26-28	en medio de	expanded
1cor	5	2	13	ὑμῶν	29	ustedes	direct
1cor	5	2	14	ὁ	14-15	el que	expanded
1cor	5	2	15	τὸ	21	esta	expanded
1cor	5	2	16	ἔργον	22	acción	direct
1cor	5	2	17	τοῦτο	-	-	missing
1cor	5	2	18	ποιήσας	16-20	de entre ustedes ha cometido	expanded
