BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	18	01	μηδεὶς	01	nadie	direct
1cor	3	18	02	ἑαυτὸν	04-06	a sí mismo	expanded
1cor	3	18	03	ἐξαπατάτω	02-03	se engañe	expanded
1cor	3	18	04	εἴ	07	si	direct
1cor	3	18	05	τις	08	alguien	direct
1cor	3	18	06	δοκεῖ	11-12	se cree	expanded
1cor	3	18	07	σοφὸς	13	sabio	direct
1cor	3	18	08	εἶναι	-	-	missing
1cor	3	18	09	ἐν	09	de	expanded
1cor	3	18	10	ὑμῖν	10	ustedes	direct
1cor	3	18	11	ἐν	14	según	expanded
1cor	3	18	12	τῷ	15	este	expanded
1cor	3	18	13	αἰῶνι	16	mundo	expanded
1cor	3	18	14	τούτῳ	-	-	missing
1cor	3	18	15	μωρὸς	18	necio	direct
1cor	3	18	16	γενέσθω	17	hágase	direct
1cor	3	18	17	ἵνα	19-21	a fin de	expanded
1cor	3	18	18	γένηται	22-24	llegar a ser	expanded
1cor	3	18	19	σοφός	25	sabio	direct
