BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	3	15	01	εἴ	01	si	direct
1cor	3	15	02	τινος	04-05	de alguien	expanded
1cor	3	15	03	τὸ	02	la	direct
1cor	3	15	04	ἔργον	03	obra	direct
1cor	3	15	05	κατακαήσεται	06-10	es consumida por el fuego	expanded
1cor	3	15	06	ζημιωθήσεται	11-12	sufrirá pérdida	expanded
1cor	3	15	07	αὐτὸς	15	él	direct
1cor	3	15	08	δὲ	13-14	sin embargo	expanded
1cor	3	15	09	σωθήσεται	16-17	será salvo	expanded
1cor	3	15	10	οὕτως	19	así	direct
1cor	3	15	11	δὲ	18	aunque	expanded
1cor	3	15	12	ὡς	20	como	direct
1cor	3	15	13	διὰ	21-23	a través del	expanded
1cor	3	15	14	πυρός	24	fuego	direct
