BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1cor	7	11	01	ἐὰν	02	si	direct
1cor	7	11	02	δὲ	01	pero	direct
1cor	7	11	03	καὶ	03	lo	direct
1cor	7	11	04	χωρισθῇ	04	deja	direct
1cor	7	11	05	μενέτω	05	quédese	direct
1cor	7	11	06	ἄγαμος	06-07	sin casar	expanded
1cor	7	11	07	ἢ	08	o	direct
1cor	7	11	08	τῷ	15-16	con su	expanded
1cor	7	11	09	ἀνδρὶ	17	marido	direct
1cor	7	11	10	καταλλαγήτω—	09-14	de lo contrario que se reconcilie	expanded
1cor	7	11	11	καὶ	18-19	y que	expanded
1cor	7	11	12	ἄνδρα	20-21	el marido	expanded
1cor	7	11	13	γυναῖκα	24-26	a su mujer	expanded
1cor	7	11	14	μὴ	22	no	direct
1cor	7	11	15	ἀφιέναι	23	abandone	direct
