BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	14	01	Πῶς	01	¿Cómo,	direct
romanos	10	14	02	οὖν	02	pues,	direct
romanos	10	14	03	⸀ἐπικαλέσωνται	03	invocarán	direct
romanos	10	14	04	εἰς	04	a	direct
romanos	10	14	05	ὃν	05	Aquel	direct
romanos	10	14	06	οὐκ	08	no	direct
romanos	10	14	07	ἐπίστευσαν;	09	han	direct
romanos	10	14	08	πῶς	10	creído?	direct
romanos	10	14	09	δὲ	11,12	¿Y cómo	expanded
romanos	10	14	10	⸀πιστεύσωσιν	13	creerán	direct
romanos	10	14	11	οὗ	14	en	direct
romanos	10	14	12	οὐκ	18	no	direct
romanos	10	14	13	ἤκουσαν;	19	han	direct
romanos	10	14	14	πῶς	20	oído?	direct
romanos	10	14	15	δὲ	21,22	¿Y cómo	expanded
romanos	10	14	16	⸀ἀκούσωσιν	23	oirán	direct
romanos	10	14	17	χωρὶς	24	sin	direct
romanos	10	14	18	κηρύσσοντος;	25	haber	direct
