BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	11	01	μήπω	01	Porque	direct
romanos	9	11	02	γὰρ	02	cuando	direct
romanos	9	11	03	γεννηθέντων	03	aún	direct
romanos	9	11	04	μηδὲ	04	los	direct
romanos	9	11	05	πραξάντων	05	mellizos	direct
romanos	9	11	06	τι	06	no	direct
romanos	9	11	07	ἀγαθὸν	07	habían	direct
romanos	9	11	08	ἢ	08	nacido,	direct
romanos	9	11	09	⸀φαῦλον,	09	y	direct
romanos	9	11	10	ἵνα	10,11,12,13	no habían hecho nada,	expanded
romanos	9	11	11	ἡ	14	ni	direct
romanos	9	11	12	κατʼ	15	bueno	direct
romanos	9	11	13	ἐκλογὴν	16	ni	direct
romanos	9	11	14	πρόθεσις	17	malo,	direct
romanos	9	11	15	τοῦ	22	de	direct
romanos	9	11	16	θεοῦ	23,24	Dios conforme	expanded
romanos	9	11	17	μένῃ,	25	a	direct
