BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	26	01	Διὰ	01	Por	direct
romanos	1	26	02	τοῦτο	02	esta	direct
romanos	1	26	03	παρέδωκεν	03	razón	direct
romanos	1	26	04	αὐτοὺς	04	Dios	direct
romanos	1	26	05	ὁ	05	los	direct
romanos	1	26	06	θεὸς	06	entregó	direct
romanos	1	26	07	εἰς	07	a	direct
romanos	1	26	08	πάθη	08	pasiones	direct
romanos	1	26	09	ἀτιμίας·	09	degradantes;	direct
romanos	1	26	10	αἵ	10	porque	direct
romanos	1	26	11	τε	11	sus	direct
romanos	1	26	12	γὰρ	12	mujeres	direct
romanos	1	26	13	θήλειαι	13	cambiaron	direct
romanos	1	26	14	αὐτῶν	14	la	direct
romanos	1	26	15	μετήλλαξαν	15	función	direct
romanos	1	26	16	τὴν	18	la	direct
romanos	1	26	17	φυσικὴν	19	que	direct
romanos	1	26	18	χρῆσιν	20	es	direct
romanos	1	26	19	εἰς	21	contra	direct
romanos	1	26	20	τὴν	22	la	direct
romanos	1	26	21	παρὰ	23	naturaleza.	direct
romanos	1	26	22	φύσιν,	-	-	missing
