BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	32	01	οἵτινες	01	Ellos,	direct
romanos	1	32	02	τὸ	04	el	direct
romanos	1	32	03	δικαίωμα	05	decreto	direct
romanos	1	32	04	τοῦ	06	de	direct
romanos	1	32	05	θεοῦ	07,08	Dios que	expanded
romanos	1	32	06	ἐπιγνόντες,	09	los	direct
romanos	1	32	07	ὅτι	10	que	direct
romanos	1	32	08	οἱ	11	practican	direct
romanos	1	32	09	τὰ	12	tales	direct
romanos	1	32	10	τοιαῦτα	13	cosas	direct
romanos	1	32	11	πράσσοντες	14	son	direct
romanos	1	32	12	ἄξιοι	15	dignos	direct
romanos	1	32	13	θανάτου	16	de	direct
romanos	1	32	14	εἰσίν,	17	muerte,	direct
romanos	1	32	15	οὐ	18	no	direct
romanos	1	32	16	μόνον	19	solo	direct
romanos	1	32	17	αὐτὰ	20	las	direct
romanos	1	32	18	ποιοῦσιν	21	hacen,	direct
romanos	1	32	19	ἀλλὰ	22,23	sino que	expanded
romanos	1	32	20	καὶ	24,25	también dan	expanded
romanos	1	32	21	συνευδοκοῦσιν	26	su	direct
romanos	1	32	22	τοῖς	29	los	direct
romanos	1	32	23	πράσσουσιν.	30	que	direct
