BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	34	01	τίς	01	¿Quién	direct
romanos	8	34	02	ὁ	02	es	direct
romanos	8	34	03	⸀κατακρινῶν;	03	el	direct
romanos	8	34	04	⸀Χριστὸς	04	que	direct
romanos	8	34	05	ὁ	05	condena?	direct
romanos	8	34	06	ἀποθανών,	06	Cristo	direct
romanos	8	34	07	μᾶλλον	07	Jesús	direct
romanos	8	34	08	⸀δὲ	08	es	direct
romanos	8	34	09	⸀ἐγερθείς,	09	el	direct
romanos	8	34	10	ὅς	10	que	direct
romanos	8	34	11	⸀καί	11	murió,	direct
romanos	8	34	12	ἐστιν	12	sí,	direct
romanos	8	34	13	ἐν	13,14,15	más aún, el	expanded
romanos	8	34	14	δεξιᾷ	16	que	direct
romanos	8	34	15	τοῦ	25	de	direct
romanos	8	34	16	θεοῦ,	26	Dios,	direct
romanos	8	34	17	ὃς	27	el	direct
romanos	8	34	18	καὶ	28,29	que también	expanded
romanos	8	34	19	ἐντυγχάνει	30	intercede	direct
romanos	8	34	20	ὑπὲρ	31	por	direct
romanos	8	34	21	ἡμῶν·	32	nosotros.	direct
