BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	17	01	εἰ	01,02,03	Y si somos	expanded
romanos	8	17	02	δὲ	01,02,03	Y si somos	shared
romanos	8	17	03	τέκνα,	04	hijos,	direct
romanos	8	17	04	καὶ	05,06	somos también	expanded
romanos	8	17	05	κληρονόμοι·	07	herederos;	direct
romanos	8	17	06	κληρονόμοι	08	herederos	direct
romanos	8	17	07	μὲν	09	de	direct
romanos	8	17	08	θεοῦ,	10	Dios	direct
romanos	8	17	09	συγκληρονόμοι	11	y	direct
romanos	8	17	10	δὲ	12,13	coherederos con	expanded
romanos	8	17	11	Χριστοῦ,	14	Cristo,	direct
romanos	8	17	12	εἴπερ	15	si	direct
romanos	8	17	13	συμπάσχομεν	16	en	direct
romanos	8	17	14	ἵνα	21,22,23,24	a fin de que	expanded
romanos	8	17	15	καὶ	25,26	también seamos	expanded
romanos	8	17	16	συνδοξασθῶμεν.	27	glorificados	direct
