BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	4	01	σὺ	01	¿Quién	direct
romanos	14	4	02	τίς	02	eres	direct
romanos	14	4	03	εἶ	03	tú	direct
romanos	14	4	04	ὁ	04	para	direct
romanos	14	4	05	κρίνων	05	juzgar	direct
romanos	14	4	06	ἀλλότριον	06	al	direct
romanos	14	4	07	οἰκέτην;	07	criado	direct
romanos	14	4	08	τῷ	08	de	direct
romanos	14	4	09	ἰδίῳ	09	otro?	direct
romanos	14	4	10	κυρίῳ	10,11,12	Para su propio	expanded
romanos	14	4	11	στήκει	13	amo	direct
romanos	14	4	12	ἢ	17	o	direct
romanos	14	4	13	πίπτει·	18	cae.	direct
romanos	14	4	14	σταθήσεται	19	En	direct
romanos	14	4	15	δέ,	20	pie	direct
romanos	14	4	16	⸂δυνατεῖ	21	se	direct
romanos	14	4	17	γὰρ⸃	22	mantendrá,	direct
romanos	14	4	18	ὁ	23	porque	direct
romanos	14	4	19	⸀κύριος	24	poderoso	direct
romanos	14	4	20	στῆσαι	25	es	direct
romanos	14	4	21	αὐτόν.	26	el	direct
